,0
7334,0
7335,0
7336,0
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,0
7346,0
7347,0
7348,0
7349,0
7350,0
7351,0
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,0
7367,0
7368,0
7369,2
7370,0
7371,0
7372,0
7373,0
7374,0
7375,0
7376,0
7377,0
7378,0
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,1
7395,0
7396,0
7397,0
7398,0
7399,0
7400,0
7401,0
7402,0
7403,0
7404,0
7405,0
7406,0
7407,0
7408,0
7409,0
7410,0
7411,0
7412,0
7413,0
7414,0
7415,0
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,0
7423,0
7424,0
7425,0
7426,0
7427,0
7428,0
7429,0
7430,0
7431,0
7432,0
7433,0
7434,0
7435,0
7436,0
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,1
7447,0
7448,0
7449,0
7450,0
7451,0
7452,0
7453,0
7454,0
7455,0
7456,0
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,2
7464,1
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,1
7478,0
7479,0
7480,0
7481,0
7482,0
7483,1
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,1
7493,1
7494,0
7495,0
7496,0
7497,1
7498,0
7499,0
7500,0
7501,0
7502,0
7503,1
7504,1
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,1
7512,0
7513,0
7514,0
7515,0
7516,1
7517,0
7518,0
7519,1
7520,0
7521,2
7522,0
7523,0
7524,0
7525,0
7526,0
7527,0
7528,0
7529,0
7530,1
7531,0
7532,0
7533,1
7534,0
7535,0
7536,0
7537,1
7538,1
7539,0
7540,0
7541,0
7542,0
7543,1
7544,0
7545,0
7546,1
7547,1
7548,1
7549,0
7550,0
7551,0
7552,0
7553,1
7554,1
7555,0
7556,0
7557,1
7558,0
7559,0
7560,0
7561,0
7562,0
7563,1
7564,1
7565,1
7566,0
7567,0
7568,1
7569,1
7570,0
7571,0
7572,0
7573,1
7574,0
7575,1
7576,0
7577,0
7578,1
7579,1
7580,0
7581,1
7582,1
7583,1
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,1
7591,1
7592,0
7593,1
7594,1
7595,0
7596,0
7597,0
7598,1
7599,1
7600,0
7601,0
7602,0
7603,0
7604,1
7605,0
7606,1
7607,1
7608,1
7609,0
7610,0
7611,1
7612,0
7613,0
7614,0
7615,1
7616,2
7617,0
7618,1
7619,1
7620,1
7621,0
7622,1
7623,0
7624,1
7625,0
7626,0
7627,0
7628,0
7629,0
7630,1
7631,1
7632,1
7633,0
7634,1
7635,1
7636,0
7637,1
7638,1
7639,0
7640,1
7641,1
7642,0
7643,1
7644,1
7645,1
7646,1
7647,1
7648,1
7649,1
7650,1
7651,1
7652,1
7653,0
7654,0
7655,1
7656,2
7657,0
7658,0
7659,0
7660,1
7661,1
7662,1
7663,1
7664,1
7665,1
7666,1
7667,1
7668,1
7669,1
7670,1
7671,0
7672,1
7673,0
7674,1
7675,1
7676,0
7677,0
7678,1
7679,1
7680,0
7681,1
7682,1
7683,1
7684,1
7685,1
7686,1
7687,0
7688,0
7689,1
7690,1
7691,0
7692,0
7693,0
7694,0
7695,0
7696,0
7697,0
7698,0
7699,0
7700,0
7701,0
7702,0
7703,0
7704,0
7705,0
7706,0
7707,0
7708,0
7709,0
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,0
7718,0
7719,0
7720,0
7721,0
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,0
7732,0
7733,0
7734,0
7735,0
7736,0
7737,1
7738,0
7739,0
7740,0
7741,0
7742,0
7743,0
7744,0
7745,0
7746,0
7747,0
7748,0
7749,0
7750,0
7751,0
7752,0
7753,0
7754,0
7755,0
7756,0
7757,0
7758,0
7759,0
7760,0
7761,0
7762,0
7763,0
7764,0
7765,0
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,0
7785,0
7786,0
7787,0
7788,0
7789,0
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,0
7800,0
7801,0
7802,1
7803,0
7804,0
7805,0
7806,0
7807,0
7808,0
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,0
7816,0
7817,0
7818,0
7819,0
7820,0
7821,0
7822,0
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7829,0
7830,0
7831,0
7832,0
7833,0
7834,0
7835,0
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,1
7850,0
7851,0
7852,0
7853,0
7854,0
7855,0
7856,0
7857,0
7858,0
7859,0
7860,1
7861,0
7862,0
7863,0
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,1
7877,0
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,0
7885,0
7886,0
7887,0
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,0
7905,1
7906,0
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,0
7931,0
7932,0
7933,0
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,0
7944,0
7945,1
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,0
7953,1
7954,0
7955,1
7956,0
7957,1
7958,0
7959,0
7960,0
7961,0
7962,0
7963,1
7964,0
7965,0
7966,0
7967,0
7968,0
7969,2
7970,0
7971,1
7972,0
7973,0
7974,1
7975,0
7976,0
7977,1
7978,0
7979,0
7980,1
7981,1
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0
8000,0
8001,1
8002,1
8003,1
8004,0
8005,0
8006,0
8007,1
8008,0
8009,1
8010,0
8011,0
8012,0
8013,0
8014,1
8015,0
8016,0
8017,1
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,0
8027,1
8028,0
8029,1
8030,1
8031,0
8032,0
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8039,0
8040,1
8041,0
8042,0
8043,0
8044,1
8045,1
8046,1
8047,0
8048,0
8049,0
8050,0
8051,1
8052,0
8053,0
8054,0
8055,0
8056,0
8057,0
8058,0
8059,0
8060,0
8061,0
8062,1
8063,0
8064,0
8065,0
8066,0
8067,1
8068,1
8069,0
8070,0
8071,0
8072,0
8073,0
8074,0
8075,0
8076,0
8077,0
8078,1
8079,0
8080,1
8081,0
8082,0
8083,0
8084,1
8085,0
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,1
8094,0
8095,0
8096,1
8097,0
8098,0
8099,0
8100,0
8101,0
8102,1
8103,0
8104,0
8105,0
8106,1
8107,0
8108,0
8109,1
8110,0
8111,0
8112,0
8113,0
8114,0
8115,0
8116,1
8117,0
8118,0
8119,0
8120,0
8121,1
8122,0
8123,0
8124,0
8125,1
8126,1
8127,1
8128,1
8129,0
8130,0
8131,0
8132,1
8133,0
8134,0
8135,0
8136,1
8137,1
8138,0
8139,0
8140,1
8141,0
8142,0
8143,0
8144,0
8145,1
8146,0
8147,1
8148,1
8149,1
8150,1
8151,1
8152,1
8153,1
8154,0
8155,1
8156,1
8157,0
8158,0
8159,1
8160,0
8161,1
8162,0
8163,1
8164,0
8165,0
8166,0
8167,1
8168,0
8169,1
8170,1
8171,0
8172,1
8173,1
8174,1
8175,1
8176,1
8177,1
8178,1
8179,1
8180,1
8181,0
8182,1
8183,1
8184,1
8185,0
8186,1
8187,0
8188,1
8189,0
8190,1
8191,1
8192,1
8193,0
8194,0
8195,0
8196,1
8197,0
8198,1
8199,1
8200,1
8201,1
8202,1
8203,0
8204,2
8205,0
8206,1
8207,1
8208,1
8209,1
8210,0
8211,1
8212,1
8213,1
8214,1
8215,1
8216,0
8217,0
8218,0
8219,0
8220,0
8221,0
8222,0
8223,0
8224,0
8225,0
8226,0
8227,0
8228,0
8229,0
8230,0
8231,0
8232,0
8233,0
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0
8240,0
8241,0
8242,0
8243,0
8244,0
8245,0
8246,0
8247,0
8248,0
8249,0
8250,0
8251,0
8252,0
8253,0
8254,0
8255,0
8256,0
8257,0
8258,0
8259,0
8260,0
8261,0
8262,0
8263,0
8264,0
8265,0
8266,0
8267,0
8268,0
8269,0
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,0
8277,0
8278,0
8279,0
8280,0
8281,0
8282,0
8283,0
8284,1
8285,0
8286,0
8287,0
8288,0
8289,0
8290,0
8291,0
8292,0
8293,0
8294,0
8295,0
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0
8312,0
8313,0
8314,0
8315,0
8316,0
8317,0
8318,0
8319,0
8320,0
8321,0
8322,0
8323,0
8324,1
8325,0
8326,0
8327,0
8328,0
8329,0
8330,0
8331,0
8332,0
8333,0
8334,0
8335,0
8336,0
8337,0
8338,0
8339,0
8340,0
8341,0
8342,0
8343,0
8344,0
8345,0
8346,0
8347,0
8348,0
8349,0
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,0
8366,0
8367,0
8368,0
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,0
8389,0
8390,0
8391,0
8392,0
8393,0
8394,0
8395,0
8396,1
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,0
8409,1
8410,0
8411,0
8412,0
8413,0
8414,0
8415,0
8416,0
8417,0
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,1
8427,0
8428,1
8429,1
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,1
8440,0
8441,1
8442,1
8443,0
8444,0
8445,0
8446,1
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,1
8457,0
8458,0
8459,1
8460,0
8461,1
8462,0
8463,0
8464,0
8465,1
8466,0
8467,0
8468,0
8469,1
8470,1
8471,1
8472,1
8473,1
8474,0
8475,1
8476,1
8477,1
8478,0
8479,1
8480,1
8481,1
8482,0
8483,1
8484,0
8485,1
8486,1
8487,2
8488,2
8489,1
8490,2
8491,1
8492,1
8493,2
8494,1
8495,2
8496,1
8497,1
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0
8504,0
8505,0
8506,1
8507,0
8508,0
8509,0
8510,0
8511,1
8512,0
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,0
8530,0
8531,0
8532,0
8533,0
8534,0
8535,0
8536,0
8537,1
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,1
8547,0
8548,1
8549,0
8550,0
8551,1
8552,1
8553,1
8554,2
8555,1
8556,0
8557,0
8558,1
8559,0
8560,0
8561,1
8562,0
8563,1
8564,0
8565,1
8566,1
8567,1
8568,0
8569,0
8570,0
8571,0
8572,0
8573,1
8574,0
8575,0
8576,0
8577,1
8578,0
8579,1
8580,0
8581,0
8582,0
8583,1
8584,1
8585,0
8586,0
8587,0
8588,2
8589,0
8590,1
8591,0
8592,0
8593,1
8594,2
8595,0
8596,1
8597,0
8598,1
8599,0
8600,1
8601,0
8602,1
8603,2
8604,1
8605,0
8606,0
8607,1
8608,1
8609,0
8610,2
8611,1
8612,0
8613,0
8614,0
8615,1
8616,0
8617,1
8618,0
8619,0
8620,1
8621,0
8622,0
8623,1
8624,1
8625,2
8626,1
8627,0
8628,0
8629,0
8630,2
8631,1
8632,1
8633,1
8634,0
8635,0
8636,1
8637,1
8638,2
8639,2
8640,1
8641,0
8642,1
8643,0
8644,1
8645,1
8646,0
8647,0
8648,1
8649,2
8650,0
8651,1
8652,1
8653,1
8654,1
8655,1
8656,1
8657,1
8658,0
8659,0
8660,1
8661,1
8662,1
8663,0
8664,1
8665,0
8666,1
8667,1
8668,1
8669,1
8670,1
8671,0
8672,0
8673,0
8674,1
8675,2
8676,0
8677,0
8678,0
8679,0
8680,1
8681,0
8682,0
8683,2
8684,0
8685,0
8686,1
8687,0
8688,1
8689,1
8690,1
8691,1
8692,1
8693,1
8694,1
8695,0
8696,1
8697,1
8698,1
8699,2
8700,0
8701,1
8702,0
8703,2
8704,1
8705,0
8706,1
8707,2
8708,1
8709,0
8710,0
8711,1
8712,1
8713,1
8714,1
8715,1
8716,1
8717,1
8718,2
8719,2
8720,1
8721,0
8722,2
8723,1
8724,2
8725,1
8726,1
8727,1
8728,1
8729,2
8730,0
8731,1
8732,1
8733,1
8734,1
8735,1
8736,2
8737,1
8738,0
8739,1
8740,1
8741,1
8742,1
8743,1
8744,1
8745,0
8746,1
8747,1
8748,1
8749,1
8750,1
8751,1
8752,2
8753,1
8754,0
8755,1
8756,1
8757,1
8758,1
8759,1
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,0
8768,0
8769,0
8770,0
8771,0
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,0
8787,0
8788,0
8789,0
8790,0
8791,0
8792,1
8793,1
8794,0
8795,0
8796,1
8797,1
8798,0
8799,0
8800,1
8801,0
8802,0
8803,0
8804,0
8805,0
8806,0
8807,0
8808,0
8809,2
8810,0
8811,1
8812,0
8813,0
8814,0
8815,1
8816,0
8817,0
8818,1
8819,0
8820,0
8821,0
8822,1
8823,0
8824,1
8825,1
8826,0
8827,0
8828,0
8829,1
8830,1
8831,0
8832,0
8833,1
8834,0
8835,0
8836,0
8837,1
8838,1
8839,0
8840,1
8841,1
8842,0
8843,0
8844,0
8845,1
8846,0
8847,0
8848,1
8849,1
8850,0
8851,0
8852,0
8853,0
8854,0
8855,0
8856,1
8857,0
8858,0
8859,0
8860,1
8861,0
8862,1
8863,0
8864,0
8865,0
8866,1
8867,1
8868,1
8869,0
8870,0
8871,2
8872,0
8873,2
8874,1
8875,0
8876,0
8877,1
8878,1
8879,0
8880,2
8881,0
8882,0
8883,0
8884,2
8885,0
8886,1
8887,0
8888,1
8889,2
8890,0
8891,1
8892,0
8893,1
8894,1
8895,1
8896,2
8897,1
8898,1
8899,0
8900,1
8901,0
8902,1
8903,1
8904,2
8905,1
8906,0
8907,2
8908,0
8909,0
8910,0
8911,0
8912,0
8913,0
8914,1
8915,0
8916,0
8917,2
8918,1
8919,2
8920,0
8921,1
8922,1
8923,0
8924,1
8925,1
8926,1
8927,1
8928,0
8929,0
8930,1
8931,0
8932,1
8933,1
8934,1
8935,1
8936,1
8937,1
8938,2
8939,0
8940,1
8941,1
8942,1
8943,0
8944,1
8945,1
8946,1
8947,1
8948,0
8949,1
8950,1
8951,1
8952,1
8953,1
8954,0
8955,1
8956,2
8957,1
8958,1
8959,0
8960,0
8961,1
8962,2
8963,0
8964,1
8965,0
8966,1
8967,1
8968,0
8969,0
8970,1
8971,0
8972,1
8973,1
8974,1
8975,1
8976,0
8977,2
8978,1
8979,1
8980,0
8981,1
8982,1
8983,1
8984,0
8985,0
8986,1
8987,1
8988,1
8989,1
8990,1
8991,0
8992,0
8993,0
8994,0
8995,0
8996,0
8997,0
8998,0
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,0
9006,0
9007,0
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,1
9024,0
9025,0
9026,0
9027,0
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,0
9056,0
9057,0
9058,0
9059,0
9060,0
9061,0
9062,0
9063,0
9064,0
9065,1
9066,0
9067,0
9068,0
9069,0
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,0
9080,0
9081,0
9082,0
9083,1
9084,0
9085,0
9086,0
9087,0
9088,0
9089,0
9090,0
9091,0
9092,0
9093,0
9094,0
9095,0
9096,0
9097,0
9098,0
9099,0
9100,0
9101,1
9102,0
9103,0
9104,0
9105,0
9106,0
9107,0
9108,1
9109,0
9110,0
9111,0
9112,1
9113,0
9114,0
9115,1
9116,0
9117,0
9118,0
9119,0
9120,0
9121,0
9122,0
9123,0
9124,0
9125,0
9126,0
9127,0
9128,0
9129,0
9130,0
9131,0
9132,0
9133,1
9134,0
9135,0
9136,0
9137,0
9138,0
9139,0
9140,0
9141,1
9142,0
9143,0
9144,0
9145,0
9146,0
9147,0
9148,0
9149,0
9150,0
9151,0
9152,0
9153,0
9154,0
9155,1
9156,0
9157,1
9158,1
9159,0
9160,0
9161,0
9162,1
9163,0
9164,0
9165,1
9166,0
9167,0
9168,1
9169,0
9170,0
9171,0
9172,0
9173,0
9174,1
9175,0
9176,0
9177,0
9178,0
9179,1
9180,1
9181,0
9182,0
9183,0
9184,0
9185,1
9186,1
9187,0
9188,0
9189,0
9190,0
9191,0
9192,0
9193,0
9194,1
9195,0
9196,1
9197,0
9198,0
9199,1
9200,0
9201,0
9202,0
9203,1
9204,0
9205,0
9206,0
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,1
9214,2
9215,1
9216,0
9217,0
9218,1
9219,0
9220,0
9221,0
9222,0
9223,1
9224,1
9225,0
9226,1
9227,0
9228,1
9229,2
9230,1
9231,0
9232,1
9233,0
9234,0
9235,0
9236,0
9237,0
9238,0
9239,0
9240,0
9241,0
9242,0
9243,1
9244,1
9245,0
9246,0
9247,0
9248,0
9249,0
9250,0
9251,1
9252,1
9253,0
9254,2
9255,2
9256,1
9257,0
9258,0
9259,0
9260,0
9261,1
9262,0
9263,0
9264,0
9265,0
9266,0
9267,0
9268,0
9269,1
9270,0
9271,0
9272,0
9273,0
9274,0
9275,0
9276,1
9277,0
9278,0
9279,0
9280,0
9281,1
9282,1
9283,1
9284,0
9285,0
9286,0
9287,1
9288,0
9289,0
9290,1
9291,1
9292,0
9293,0
9294,1
9295,0
9296,1
9297,0
9298,0
9299,0
9300,0
9301,0
9302,1
9303,1
9304,1
9305,0
9306,1
9307,1
9308,0
9309,0
9310,0
9311,0
9312,0
9313,1
9314,0
9315,0
9316,1
9317,1
9318,0
9319,0
9320,1
9321,0
9322,0
9323,0
9324,1
9325,1
9326,0
9327,0
9328,1
9329,1
9330,0
9331,1
9332,0
9333,0
9334,1
9335,1
9336,0
9337,1
9338,0
9339,0
9340,1
9341,1
9342,0
9343,1
9344,0
9345,0
9346,0
9347,1
9348,0
9349,1
9350,0
9351,0
9352,1
9353,0
9354,0
9355,1
9356,1
9357,1
9358,1
9359,1
9360,0
9361,1
9362,1
9363,0
9364,0
9365,0
9366,0
9367,1
9368,0
9369,1
9370,1
9371,0
9372,1
9373,1
9374,1
9375,1
9376,0
9377,0
9378,1
9379,1
9380,1
9381,1
9382,0
9383,1
9384,1
9385,1
9386,1
9387,1
9388,2
9389,1
9390,0
9391,1
9392,1
9393,1
9394,1
9395,1
9396,1
9397,1
9398,1
9399,1
9400,1
9401,0
9402,0
9403,0
9404,0
9405,0
9406,0
9407,0
9408,0
9409,0
9410,0
9411,0
9412,0
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9419,0
9420,0
9421,0
9422,0
9423,0
9424,0
9425,0
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,0
9433,0
9434,0
9435,0
9436,0
9437,0
9438,0
9439,0
9440,0
9441,0
9442,0
9443,0
9444,0
9445,0
9446,0
9447,0
9448,0
9449,0
9450,0
9451,0
9452,0
9453,0
9454,0
9455,0
9456,0
9457,0
9458,0
9459,0
9460,1
9461,0
9462,0
9463,0
9464,0
9465,0
9466,0
9467,0
9468,0
9469,0
9470,0
9471,0
9472,0
9473,0
9474,0
9475,0
9476,0
9477,0
9478,0
9479,0
9480,0
9481,0
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,0
9493,0
9494,0
9495,1
9496,0
9497,0
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,0
9505,0
9506,0
9507,0
9508,0
9509,0
9510,0
9511,0
9512,0
9513,0
9514,1
9515,0
9516,0
9517,0
9518,0
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,0
9526,0
9527,0
9528,0
9529,0
9530,0
9531,0
9532,0
9533,0
9534,0
9535,0
9536,0
9537,0
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,0
9547,0
9548,0
9549,0
9550,0
9551,0
9552,0
9553,0
9554,0
9555,0
9556,0
9557,0
9558,0
9559,0
9560,0
9561,0
9562,0
9563,0
9564,0
9565,0
9566,0
9567,1
9568,0
9569,0
9570,0
9571,0
9572,0
9573,0
9574,0
9575,0
9576,0
9577,0
9578,0
9579,0
9580,0
9581,0
9582,0
9583,0
9584,0
9585,1
9586,0
9587,0
9588,0
9589,0
9590,0
9591,0
9592,0
9593,0
9594,0
9595,0
9596,1
9597,0
9598,0
9599,0
9600,0
9601,0
9602,1
9603,0
9604,0
9605,0
9606,1
9607,0
9608,0
9609,0
9610,0
9611,0
9612,0
9613,0
9614,0
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,0
9634,0
9635,0
9636,0
9637,0
9638,0
9639,0
9640,0
9641,0
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,0
9649,0
9650,0
9651,0
9652,0
9653,1
9654,0
9655,0
9656,0
9657,0
9658,0
9659,1
9660,0
9661,0
9662,0
9663,0
9664,0
9665,0
9666,0
9667,0
9668,0
9669,0
9670,0
9671,0
9672,0
9673,0
9674,1
9675,0
9676,1
9677,0
9678,2
9679,0
9680,0
9681,0
9682,0
9683,0
9684,0
9685,0
9686,0
9687,0
9688,0
9689,0
9690,1
9691,0
9692,0
9693,0
9694,0
9695,0
9696,0
9697,0
9698,0
9699,0
9700,0
9701,0
9702,0
9703,1
9704,1
9705,0
9706,0
9707,0
9708,1
9709,1
9710,0
9711,0
9712,1
9713,0
9714,0
9715,0
9716,1
9717,0
9718,1
9719,0
9720,0
9721,0
9722,0
9723,0
9724,0
9725,1
9726,0
9727,0
9728,0
9729,0
9730,0
9731,0
9732,0
9733,0
9734,0
9735,0
9736,0
9737,0
9738,0
9739,0
9740,0
9741,0
9742,0
9743,0
9744,1
9745,0
9746,0
9747,0
9748,0
9749,0
9750,1
9751,0
9752,1
9753,1
9754,0
9755,0
9756,1
9757,1
9758,0
9759,0
9760,0
9761,1
9762,0
9763,0
9764,0
9765,0
9766,0
9767,0
9768,0
9769,0
9770,0
9771,1
9772,0
9773,1
9774,1
9775,0
9776,1
9777,0
9778,0
9779,1
9780,0
9781,0
9782,1
9783,1
9784,1
9785,0
9786,0
9787,0
9788,0
9789,0
9790,0
9791,0
9792,0
9793,0
9794,0
9795,0
9796,0
9797,0
9798,0
9799,0
9800,1
9801,1
9802,0
9803,1
9804,0
9805,0
9806,0
9807,1
9808,0
9809,0
9810,0
9811,0
9812,1
9813,1
9814,0
9815,0
9816,1
9817,0
9818,0
9819,0
9820,1
9821,1
9822,0
9823,0
9824,1
9825,0
9826,1
9827,0
9828,1
9829,0
9830,0
9831,0
9832,0
9833,0
9834,0
9835,1
9836,0
9837,1
9838,0
9839,0
9840,0
9841,0
9842,1
9843,1
9844,0
9845,0
9846,1
9847,0
9848,0
9849,0
9850,1
9851,0
9852,1
9853,0
9854,1
9855,0
9856,0
9857,0
9858,0
9859,1
9860,0
9861,0
9862,0
9863,1
9864,0
9865,0
9866,0
9867,0
9868,0
9869,0
9870,0
9871,0
9872,1
9873,1
9874,0
9875,1
9876,1
9877,0
9878,0
9879,0
9880,1
9881,1
9882,1
9883,0
9884,1
9885,1
9886,0
9887,1
9888,0
9889,0
9890,0
9891,1
9892,0
9893,1
9894,0
9895,1
9896,1
9897,1
9898,1
9899,1
9900,1
9901,0
9902,0
9903,0
9904,0
9905,1
9906,1
9907,1
9908,0
9909,1
9910,1
9911,1
9912,0
9913,2
9914,1
9915,1
9916,1
9917,0
9918,0
9919,1
9920,1
9921,0
9922,1
9923,1
9924,1
9925,1
9926,1
9927,0
9928,1
9929,1
9930,1
9931,0
9932,0
9933,0
9934,0
9935,0
9936,0
9937,0
9938,0
9939,0
9940,0
9941,0
9942,0
9943,0
9944,0
9945,0
9946,0
9947,0
9948,0
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,0
9959,0
9960,0
9961,0
9962,0
9963,0
9964,0
9965,0
9966,0
9967,0
9968,0
9969,0
9970,0
9971,0
9972,0
9973,0
9974,0
9975,0
9976,0
9977,0
9978,0
9979,0
9980,0
9981,0
9982,0
9983,0
9984,0
9985,0
9986,0
9987,0
9988,0
9989,0
9990,0
9991,0
9992,0
9993,0
9994,0
9995,0
9996,0
9997,0
9998,0
9999,0
10000,0
10001,0
10002,0
10003,0
10004,0
10005,1
10006,0
10007,0
10008,0
10009,0
10010,0
10011,0
10012,0
10013,0
10014,0
10015,0
10016,0
10017,0
10018,0
10019,0
10020,0
10021,0
10022,0
10023,0
10024,0
10025,0
10026,0
10027,0
10028,0
10029,0
10030,0
10031,0
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,0
10039,0
10040,0
10041,0
10042,0
10043,0
10044,0
10045,1
10046,0
10047,0
10048,1
10049,1
10050,0
10051,1
10052,0
10053,0
10054,0
10055,0
10056,0
10057,0
10058,1
10059,1
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,0
10068,0
10069,0
10070,0
10071,0
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,0
10080,0
10081,0
10082,0
10083,0
10084,0
10085,0
10086,0
10087,0
10088,0
10089,0
10090,0
10091,0
10092,1
10093,0
10094,0
10095,0
10096,0
10097,0
10098,0
10099,0
10100,1
10101,0
10102,1
10103,0
10104,0
10105,0
10106,0
10107,0
10108,0
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,0
10117,0
10118,0
10119,0
10120,0
10121,0
10122,0
10123,0
10124,0
10125,0
10126,0
10127,2
10128,0
10129,0
10130,0
10131,0
10132,1
